file_name,host,host_type,collection_date,country,province,expected_role,genotype
EPI_ISL_20444447,chicken,domesticated bird,2023-04-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444448,chicken,domesticated bird,2023-04-19,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444449,chicken,domesticated bird,2023-05-09,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444450,chicken,domesticated bird,2023-06-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444451,chicken,domesticated bird,2023-06-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444452,chicken,domesticated bird,2023-06-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444453,chicken,domesticated bird,2023-06-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444454,chicken,domesticated bird,2023-03-22,Chile,,regional_context,B3.2
EPI_ISL_20444455,chicken,domesticated bird,2023-03-22,Chile,,regional_context,B3.2
EPI_ISL_20444456,chicken,domesticated bird,2023-03-18,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444457,chicken,domesticated bird,2023-03-18,Chile,,regional_context,B3.2
EPI_ISL_20444458,Avian,?,2023-04-11,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444459,Avian,?,2023-06-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444460,Avian,?,2023-06-27,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444461,Avian,?,2023-09-20,Chile,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444462,Curlew,?,2023-11-10,Chile,,regional_context,
EPI_ISL_20444463,Duck,wild bird,2023-03-07,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444464,Duck,wild bird,2023-04-12,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444465,Duck,wild bird,2023-04-12,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444466,Duck,wild bird,2023-05-09,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444467,Gull,wild bird,2023-09-25,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444468,Gull,wild bird,2023-09-14,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444469,Gull,wild bird,2023-08-27,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444470,Gull,wild bird,2023-04-21,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444471,Avian,?,2023-03-21,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444472,Swan,wild bird,2023-03-30,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444473,Swan,wild bird,2023-04-01,Chile,,regional_context,B3.2
EPI_ISL_20444474,Swan,wild bird,2023-04-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444475,avian,?,2023-09-21,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444476,avian,?,2023-09-25,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444477,avian,?,2023-09-26,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444478,avian,?,2023-09-27,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444479,avian,?,2023-09-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444480,avian,?,2023-09-29,Chile,,regional_context,
EPI_ISL_20444481,avian,?,2023-10-02,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444482,avian,?,2023-10-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444483,avian,?,2023-10-10,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444484,avian,?,2023-10-11,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444485,avian,?,2023-10-20,Chile,,regional_context,B3.2
EPI_ISL_20444486,avian,?,2023-10-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444487,avian,?,2023-11-28,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444488,avian,?,2023-12-02,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444489,avian,?,2023-12-11,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444490,avian,?,2023-12-14,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444491,chicken,domesticated bird,2023-03-18,Chile,,regional_context,B3.2
EPI_ISL_20444492,chicken,domesticated bird,2023-03-16,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444493,chicken,domesticated bird,2023-03-18,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444494,chicken,domesticated bird,2023-03-15,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444495,chicken,domesticated bird,2023-03-10,Chile,,regional_context,B3.2
EPI_ISL_20444496,chicken,domesticated bird,2023-03-10,Chile,,regional_context,B3.2
EPI_ISL_20444497,avian,?,2023-09-13,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444498,chicken,domesticated bird,2023-03-10,Chile,,regional_context,B3.2
EPI_ISL_20444499,chicken,domesticated bird,2023-03-13,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444500,chicken,domesticated bird,2023-03-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444501,chicken,domesticated bird,2023-03-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444502,chicken,domesticated bird,2023-03-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444503,chicken,domesticated bird,2023-03-07,Chile,,regional_context,B3.2
EPI_ISL_20444504,chicken,domesticated bird,2023-03-06,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444505,chicken,domesticated bird,2023-03-10,Chile,,regional_context,B3.2
EPI_ISL_20444506,avian,?,2023-09-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444507,avian,?,2023-08-31,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444508,avian,?,2023-09-01,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444509,Turkey,domesticated bird,2023-05-09,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444510,Turkey,domesticated bird,2023-04-19,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444511,Turkey,domesticated bird,2023-04-19,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444518,Turkey,domesticated bird,2023-04-19,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444519,Turkey,domesticated bird,2023-04-17,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444520,Turkey,domesticated bird,2023-04-13,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444521,Turkey,domesticated bird,2023-03-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444522,Turkey,domesticated bird,2023-03-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444523,Turkey,domesticated bird,2023-03-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444524,Turkey,domesticated bird,2023-03-18,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444525,Turkey,domesticated bird,2023-03-07,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444526,Swan,wild bird,2023-06-04,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444527,Swan,wild bird,2023-04-11,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444528,Swan,wild bird,2023-04-05,Chile,,regional_context,B3.2
EPI_ISL_20444529,Turkey,domesticated bird,2023-03-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444530,avian,?,2022-12-05,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444531,avian,?,2023-08-30,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444532,avian,?,2023-08-24,Chile,,regional_context,B3.2
EPI_ISL_20444533,avian,?,2023-08-25,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444534,avian,?,2023-08-22,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444535,avian,?,2023-08-18,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444536,avian,?,2023-08-17,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444537,avian,?,2022-12-05,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444538,avian,?,2023-08-16,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444539,avian,?,2023-08-01,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444540,avian,?,2023-06-03,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444541,avian,?,2023-06-01,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444542,avian,?,2023-03-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444543,avian,?,2023-02-16,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20454277,Coscoroba_coscoroba,wild bird,2026-02-22,Uruguay,Canelones,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20454278,Coscoroba_coscoroba,wild bird,2026-03-01,Uruguay,Canelones,regional_context,
EPI_ISL_20454279,Coscoroba_coscoroba,wild bird,2026-02-27,Uruguay,Canelones,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20454281,Cygnus_melancoryphus,wild bird,2026-02-26,Uruguay,Maldonado,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20454282,Coscoroba_coscoroba,wild bird,2026-02-23,Uruguay,Maldonado,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20454283,Coscoroba_coscoroba,wild bird,2026-02-18,Uruguay,Maldonado,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20454284,Coscoroba_coscoroba,wild bird,2026-03-03,Uruguay,Lavalleja,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
